vds,vgs,id,gm,gm_over_id,gm_r0
0.2,0.55,4.08356E-07,9.43022E-06,23.0931,10.0904
0.2,0.6,1.26197E-06,2.77544E-05,21.9929,10.0234
0.2,0.65,3.66857E-06,7.5778E-05,20.656,10.1371
0.2,0.7,9.90605E-06,0.000188202,18.9987,10.5391
0.2,0.75,2.42517E-05,0.000404685,16.6869,10.7799
0.2,0.8,5.19886E-05,0.000715005,13.7531,9.96456
0.2,0.85,9.58926E-05,0.00103414,10.7843,7.91459
0.2,0.9,0.000154079,0.00127689,8.28727,5.54704
0.2,0.95,0.000221888,0.00142044,6.40159,3.69756
0.2,1,0.000294823,0.00148736,5.04493,2.50408
0.2,1.05,0.000369836,0.00150813,4.07782,1.77673
0.2,1.1,0.000445194,0.00150387,3.37802,1.32616
0.2,1.15,0.000519961,0.00148579,2.85751,1.03382
0.2,1.2,0.00059359,0.00145902,2.45796,0.833841
0.2,1.25,0.000665712,0.00142581,2.14177,0.690118
0.2,1.3,0.000736033,0.00138718,1.88468,0.582332
0.2,1.35,0.0008043,0.0013438,1.67076,0.498579
0.2,1.4,0.000870288,0.00129617,1.48936,0.431581
0.2,1.45,0.000933798,0.00124484,1.33309,0.376702
0.2,1.5,0.000994661,0.00119037,1.19676,0.330871
0.2,1.55,0.00105273,0.00113333,1.07656,0.291986
0.2,1.6,0.0011079,0.0010743,0.969675,0.258564
0.2,1.65,0.00116008,0.00101386,0.873958,0.229525
0.2,1.7,0.00120921,0.00095255,0.787744,0.204069
0.2,1.75,0.00125527,0.000890883,0.709714,0.181586
0.25,0,8.2423E-13,1.42658E-11,17.308,9.53678
0.25,0.05,2.24709E-12,4.98821E-11,22.1985,9.72613
0.25,0.1,7.22089E-12,1.74377E-10,24.1489,9.92249
0.25,0.15,2.46034E-11,6.09308E-10,24.7652,10.1257
0.25,0.2,8.5314E-11,2.12726E-09,24.9345,10.3348
0.25,0.25,2.9709E-10,7.4153E-09,24.9597,10.548
0.25,0.3,1.03413E-09,2.57739E-08,24.9232,10.7608
0.25,0.35,3.58842E-09,8.91087E-08,24.8323,10.9649
0.25,0.4,1.23723E-08,3.05107E-07,24.6605,11.1448
0.25,0.45,4.21628E-08,1.02685E-06,24.3544,11.2749
0.25,0.5,1.40802E-07,3.35604E-06,23.8352,11.3227
0.25,0.55,4.54908E-07,1.04719E-05,23.0199,11.2721
0.25,0.6,1.39949E-06,3.06203E-05,21.8796,11.1878
0.25,0.65,4.03835E-06,8.26609E-05,20.469,11.2711
0.25,0.7,1.07831E-05,0.00020214,18.746,11.6895
0.25,0.75,2.60677E-05,0.000428866,16.452,12.1223
0.25,0.8,5.53561E-05,0.000753891,13.6189,11.773
0.25,0.85,0.000101734,0.00109595,10.7726,10.2737
0.25,0.9,0.000163812,0.00137253,8.37871,8.13445
0.25,0.95,0.000237432,0.0015581,6.56229,6.07658
0.25,1,0.00031834,0.00166822,5.24037,4.45382
0.25,1.05,0.000403377,0.00172704,4.28145,3.28737
0.25,1.1,0.000490467,0.00175283,3.5738,2.47524
0.25,1.15,0.000578262,0.00175669,3.03789,1.90941
0.25,1.2,0.000665837,0.00174488,2.62058,1.50851
0.25,1.25,0.000752505,0.00172095,2.28696,1.2177
0.25,1.3,0.000837719,0.0016871,2.01392,1.00134
0.25,1.35,0.000921023,0.00164487,1.78591,0.836319
0.25,1.4,0.00100203,0.00159546,1.59223,0.707546
0.25,1.45,0.00108041,0.00153994,1.42533,0.604957
0.25,1.5,0.00115588,0.00147927,1.27978,0.521714
0.25,1.55,0.0012282,0.00141437,1.15158,0.453069
0.25,1.6,0.00129719,0.00134612,1.03772,0.395656
0.25,1.65,0.0013627,0.00127534,0.935892,0.347039
0.25,1.7,0.00142463,0.00120283,0.844307,0.305424
0.25,1.75,0.0014829,0.00112929,0.761541,0.269464
0.3,0,9.51239E-13,1.61522E-11,16.9801,10.2765
0.3,0.05,2.55884E-12,5.63335E-11,22.0152,10.4964
0.3,0.1,8.1668E-12,1.96425E-10,24.0516,10.7251
0.3,0.15,2.77183E-11,6.84589E-10,24.6981,10.9626
0.3,0.2,9.58238E-11,2.38395E-09,24.8785,11.2082
0.3,0.25,3.32787E-10,8.28866E-09,24.9068,11.4598
0.3,0.3,1.15536E-09,2.87351E-08,24.8712,11.7129
0.3,0.35,3.99867E-09,9.90885E-08,24.7804,11.9584
0.3,0.4,1.3751E-08,3.38388E-07,24.6084,12.1792
0.3,0.45,4.67382E-08,1.1358E-06,24.3013,12.3466
0.3,0.5,1.55656E-07,3.70127E-06,23.7785,12.4221
0.3,0.55,5.01354E-07,1.15066E-05,22.9512,12.3802
0.3,0.6,1.53598E-06,3.34499E-05,21.7775,12.2754
0.3,0.65,4.40308E-06,8.93952E-05,20.3029,12.3093
0.3,0.7,1.16395E-05,0.000215518,18.5161,12.6835
0.3,0.75,2.78063E-05,0.000451051,16.2212,13.1609
0.3,0.8,5.84563E-05,0.000786471,13.454,13.0293
0.3,0.85,0.000106772,0.0011414,10.6901,11.8815
0.3,0.9,0.000171517,0.00143443,8.3632,10.0489
0.3,0.95,0.000248718,0.00164002,6.59389,8.11136
0.3,1,0.000334282,0.00177287,5.30353,6.41996
0.3,1.05,0.000425153,0.00185593,4.36533,5.06848
0.3,1.1,0.000519303,0.0019063,3.67088,4.02556
0.3,1.15,0.000615373,0.00193403,3.14285,3.22713
0.3,1.2,0.000712382,0.00194456,2.72965,2.61314
0.3,1.25,0.00080955,0.00194083,2.39742,2.13649
0.3,1.3,0.00090621,0.00192459,2.12378,1.76233
0.3,1.35,0.00100177,0.00189707,1.89372,1.4654
